setor,tipo,uf,ano,emissao_co2
Agropecuária,Emissão,MS,2006,50403501.841890804
Agropecuária,Emissão,MS,2007,46190404.022845015
Agropecuária,Emissão,MS,2008,47875104.10984407
Agropecuária,Emissão,MS,2009,47947064.37310134
Agropecuária,Emissão,MS,2010,49451592.94123131
Agropecuária,Emissão,MS,2011,46814044.999654844
Agropecuária,Emissão,MS,2012,47405602.053732574
Agropecuária,Emissão,MS,2013,46977281.95316616
Agropecuária,Emissão,MS,2014,47341999.300939426
Agropecuária,Emissão,MS,2015,48543624.8022853
Agropecuária,Emissão,MS,2016,49793055.257523105
Agropecuária,Emissão,MS,2017,49679657.75265242
Agropecuária,Emissão,MS,2018,48351184.92270038
Processos Industriais,Emissão,MS,2000,318758.39580567
Processos Industriais,Emissão,MS,2001,289855.968124689
Processos Industriais,Emissão,MS,2002,261618.095291137
Processos Industriais,Emissão,MS,2003,230434.71328512
Processos Industriais,Emissão,MS,2004,240864.523121387
Processos Industriais,Emissão,MS,2005,242084.924428368
Processos Industriais,Emissão,MS,2006,267592.5777561574
Processos Industriais,Emissão,MS,2007,298218.0798402368
Processos Industriais,Emissão,MS,2008,343495.984323514
Processos Industriais,Emissão,MS,2009,347019.61714151344
Processos Industriais,Emissão,MS,2010,348641.7033627862
Processos Industriais,Emissão,MS,2011,380350.8650895668
Processos Industriais,Emissão,MS,2012,403047.8254057086
Processos Industriais,Emissão,MS,2013,375346.6406566908
Processos Industriais,Emissão,MS,2014,339578.7701278079
Processos Industriais,Emissão,MS,2015,322010.7248160726
Processos Industriais,Emissão,MS,2016,264443.002317438
Processos Industriais,Emissão,MS,2017,229393.4412098045
Processos Industriais,Emissão,MS,2018,423401.7086117362
Resíduos ,Emissão,MS,2000,489702.8980000002
Resíduos ,Emissão,MS,2001,508681.75199999986
Resíduos ,Emissão,MS,2002,528997.7509999997
Resíduos ,Emissão,MS,2003,544783.1890000001
Resíduos ,Emissão,MS,2004,580188.6239999995
Resíduos ,Emissão,MS,2005,599810.7050000002
Resíduos ,Emissão,MS,2006,618560.2730000005
Resíduos ,Emissão,MS,2007,639244.91
Resíduos ,Emissão,MS,2008,653321.1140000009
Resíduos ,Emissão,MS,2009,946820.2150000008
Resíduos ,Emissão,MS,2010,1009230.3269999997
Resíduos ,Emissão,MS,2011,1031290.2549999999
