ano,uf,setor,porte_do_cliente,num_empregados
2019,BA,INDUSTRIA,GRANDE,84873
2019,MG,INDUSTRIA,GRANDE,278360
2019,ES,INDUSTRIA,GRANDE,28032
2019,RJ,INDUSTRIA,GRANDE,179122
2019,SP,INDUSTRIA,GRANDE,741404
2019,PR,INDUSTRIA,GRANDE,231641
2019,SC,INDUSTRIA,GRANDE,194638
2019,RS,INDUSTRIA,GRANDE,167152
2019,MS,INDUSTRIA,GRANDE,44577
2019,MT,INDUSTRIA,GRANDE,38856
2019,GO,INDUSTRIA,GRANDE,98506
2019,DF,INDUSTRIA,GRANDE,14552
2018,RO,INDUSTRIA,GRANDE,10978
2018,AC,INDUSTRIA,GRANDE,575
2018,AM,INDUSTRIA,GRANDE,41664
2018,RR,INDUSTRIA,GRANDE,0
2018,PA,INDUSTRIA,GRANDE,41172
2018,AP,INDUSTRIA,GRANDE,0
2018,TO,INDUSTRIA,GRANDE,4974
2018,MA,INDUSTRIA,GRANDE,9394
2018,PI,INDUSTRIA,GRANDE,7038
2018,CE,INDUSTRIA,GRANDE,97747
2018,RN,INDUSTRIA,GRANDE,19406
2018,PB,INDUSTRIA,GRANDE,34514
2018,PE,INDUSTRIA,GRANDE,91529
2018,AL,INDUSTRIA,GRANDE,45517
2018,SE,INDUSTRIA,GRANDE,19606
2018,BA,INDUSTRIA,GRANDE,86292
2018,MG,INDUSTRIA,GRANDE,272936
2018,ES,INDUSTRIA,GRANDE,29509
2018,RJ,INDUSTRIA,GRANDE,174175
2018,SP,INDUSTRIA,GRANDE,734995
2018,PR,INDUSTRIA,GRANDE,223962
2018,SC,INDUSTRIA,GRANDE,193179
2018,RS,INDUSTRIA,GRANDE,167873
2018,MS,INDUSTRIA,GRANDE,49161
2018,MT,INDUSTRIA,GRANDE,38711
2018,GO,INDUSTRIA,GRANDE,95267
2018,DF,INDUSTRIA,GRANDE,15157
2017,RO,INDUSTRIA,GRANDE,11444
2017,AC,INDUSTRIA,GRANDE,679
2017,AM,INDUSTRIA,GRANDE,44357
2017,RR,INDUSTRIA,GRANDE,1121
2017,PA,INDUSTRIA,GRANDE,40171
2017,AP,INDUSTRIA,GRANDE,1298
2017,TO,INDUSTRIA,GRANDE,3638
2017,MA,INDUSTRIA,GRANDE,7830
2017,PI,INDUSTRIA,GRANDE,5571
2017,CE,INDUSTRIA,GRANDE,95675
2017,RN,INDUSTRIA,GRANDE,20666
2017,PB,INDUSTRIA,GRANDE,33455
2017,PE,INDUSTRIA,GRANDE,96791
2017,AL,INDUSTRIA,GRANDE,52335
2017,SE,INDUSTRIA,GRANDE,20526
2017,BA,INDUSTRIA,GRANDE,81441
2017,MG,INDUSTRIA,GRANDE,272288
2017,ES,INDUSTRIA,GRANDE,29081
2017,RJ,INDUSTRIA,GRANDE,181897
2017,SP,INDUSTRIA,GRANDE,737504
2017,PR,INDUSTRIA,GRANDE,221963
2017,SC,INDUSTRIA,GRANDE,186161
2017,RS,INDUSTRIA,GRANDE,167445
2017,MS,INDUSTRIA,GRANDE,45854
2017,MT,INDUSTRIA,GRANDE,39245
2017,GO,INDUSTRIA,GRANDE,98006
2017,DF,INDUSTRIA,GRANDE,15839
2016,RO,INDUSTRIA,GRANDE,7555
2016,AC,INDUSTRIA,GRANDE,687
2016,AM,INDUSTRIA,GRANDE,42663
2016,RR,INDUSTRIA,GRANDE,1282
2016,PA,INDUSTRIA,GRANDE,40728
2016,AP,INDUSTRIA,GRANDE,1309
2016,TO,INDUSTRIA,GRANDE,4305
2016,MA,INDUSTRIA,GRANDE,9596
2016,PI,INDUSTRIA,GRANDE,4966
2016,CE,INDUSTRIA,GRANDE,94621
2016,RN,INDUSTRIA,GRANDE,22127
2016,PB,INDUSTRIA,GRANDE,35381
2016,PE,INDUSTRIA,GRANDE,98000
2016,AL,INDUSTRIA,GRANDE,57919
2016,SE,INDUSTRIA,GRANDE,19407
2016,BA,INDUSTRIA,GRANDE,80083
2016,MG,INDUSTRIA,GRANDE,267225
2016,ES,INDUSTRIA,GRANDE,30314
2016,RJ,INDUSTRIA,GRANDE,189735
2016,SP,INDUSTRIA,GRANDE,749834
2016,PR,INDUSTRIA,GRANDE,209978
2016,SC,INDUSTRIA,GRANDE,172179
2016,RS,INDUSTRIA,GRANDE,171895
2016,MS,INDUSTRIA,GRANDE,46342
2016,MT,INDUSTRIA,GRANDE,34795
2016,GO,INDUSTRIA,GRANDE,94910
2016,DF,INDUSTRIA,GRANDE,15901
2015,RO,INDUSTRIA,GRANDE,7192
2015,AC,INDUSTRIA,GRANDE,699
2015,AM,INDUSTRIA,GRANDE,47969
2015,RR,INDUSTRIA,GRANDE,1282
2015,PA,INDUSTRIA,GRANDE,40335
2015,AP,INDUSTRIA,GRANDE,1154
2015,TO,INDUSTRIA,GRANDE,5104
2015,MA,INDUSTRIA,GRANDE,10771
2015,PI,INDUSTRIA,GRANDE,8361
2015,CE,INDUSTRIA,GRANDE,96165
2015,RN,INDUSTRIA,GRANDE,22834
2015,PB,INDUSTRIA,GRANDE,35039
2015,PE,INDUSTRIA,GRANDE,96204
2015,AL,INDUSTRIA,GRANDE,59575
2015,SE,INDUSTRIA,GRANDE,22869
2015,BA,INDUSTRIA,GRANDE,77539
2015,MG,INDUSTRIA,GRANDE,282860
2015,ES,INDUSTRIA,GRANDE,34395
2015,RJ,INDUSTRIA,GRANDE,211335
2015,SP,INDUSTRIA,GRANDE,809950
2015,PR,INDUSTRIA,GRANDE,226847
2015,SC,INDUSTRIA,GRANDE,183527
2015,RS,INDUSTRIA,GRANDE,185824
2015,MS,INDUSTRIA,GRANDE,47337
2015,MT,INDUSTRIA,GRANDE,35552
2015,GO,INDUSTRIA,GRANDE,101990
2015,DF,INDUSTRIA,GRANDE,16729
2014,RO,INDUSTRIA,GRANDE,8036
2014,AC,INDUSTRIA,GRANDE,0
2014,AM,INDUSTRIA,GRANDE,70881
2014,RR,INDUSTRIA,GRANDE,0
2014,PA,INDUSTRIA,GRANDE,40379
2014,AP,INDUSTRIA,GRANDE,1200
2014,TO,INDUSTRIA,GRANDE,5701
2014,MA,INDUSTRIA,GRANDE,10803
2014,PI,INDUSTRIA,GRANDE,8621
2014,CE,INDUSTRIA,GRANDE,100464
2014,RN,INDUSTRIA,GRANDE,25530
2014,PB,INDUSTRIA,GRANDE,35195
2014,PE,INDUSTRIA,GRANDE,109484
2014,AL,INDUSTRIA,GRANDE,64447
2014,SE,INDUSTRIA,GRANDE,21675
2014,BA,INDUSTRIA,GRANDE,84802
2014,MG,INDUSTRIA,GRANDE,312289
2014,ES,INDUSTRIA,GRANDE,34354
2014,RJ,INDUSTRIA,GRANDE,242312
2014,SP,INDUSTRIA,GRANDE,899721
2014,PR,INDUSTRIA,GRANDE,241710
2014,SC,INDUSTRIA,GRANDE,202682
2014,RS,INDUSTRIA,GRANDE,214904
2014,MS,INDUSTRIA,GRANDE,50823
2014,MT,INDUSTRIA,GRANDE,35714
2014,GO,INDUSTRIA,GRANDE,106183
2014,DF,INDUSTRIA,GRANDE,16662
2013,RO,INDUSTRIA,GRANDE,8697
2013,AC,INDUSTRIA,GRANDE,0
2013,AM,INDUSTRIA,GRANDE,80833
2013,RR,INDUSTRIA,GRANDE,1163
2013,PA,INDUSTRIA,GRANDE,38090
2013,AP,INDUSTRIA,GRANDE,1281
2013,TO,INDUSTRIA,GRANDE,5842
2013,MA,INDUSTRIA,GRANDE,13144
2013,PI,INDUSTRIA,GRANDE,7634
2013,CE,INDUSTRIA,GRANDE,101858
2013,RN,INDUSTRIA,GRANDE,28411
2013,PB,INDUSTRIA,GRANDE,35721
2013,PE,INDUSTRIA,GRANDE,107716
2013,AL,INDUSTRIA,GRANDE,75011
2013,SE,INDUSTRIA,GRANDE,20018
2013,BA,INDUSTRIA,GRANDE,87182
2013,MG,INDUSTRIA,GRANDE,323691
2013,ES,INDUSTRIA,GRANDE,33060
2013,RJ,INDUSTRIA,GRANDE,239988
2013,SP,INDUSTRIA,GRANDE,941342
2013,PR,INDUSTRIA,GRANDE,238702
2013,SC,INDUSTRIA,GRANDE,200877
2013,RS,INDUSTRIA,GRANDE,222119
2013,MS,INDUSTRIA,GRANDE,47199
2013,MT,INDUSTRIA,GRANDE,39873
2013,GO,INDUSTRIA,GRANDE,100166
2013,DF,INDUSTRIA,GRANDE,17477
2012,RO,INDUSTRIA,GRANDE,8419
2012,AC,INDUSTRIA,GRANDE,0
2012,AM,INDUSTRIA,GRANDE,72513
2012,RR,INDUSTRIA,GRANDE,648
2012,PA,INDUSTRIA,GRANDE,36968
2012,AP,INDUSTRIA,GRANDE,1271
2012,TO,INDUSTRIA,GRANDE,4791
2012,MA,INDUSTRIA,GRANDE,9997
2012,PI,INDUSTRIA,GRANDE,8367
2012,CE,INDUSTRIA,GRANDE,99347
2012,RN,INDUSTRIA,GRANDE,28561
2012,PB,INDUSTRIA,GRANDE,36788
2012,PE,INDUSTRIA,GRANDE,102762
2012,AL,INDUSTRIA,GRANDE,85057
2012,SE,INDUSTRIA,GRANDE,21403
2012,BA,INDUSTRIA,GRANDE,87359
2012,MG,INDUSTRIA,GRANDE,321743
2012,ES,INDUSTRIA,GRANDE,32004
2012,RJ,INDUSTRIA,GRANDE,238872
2012,SP,INDUSTRIA,GRANDE,933411
2012,PR,INDUSTRIA,GRANDE,216133
2012,SC,INDUSTRIA,GRANDE,174580
2012,RS,INDUSTRIA,GRANDE,215134
2012,MS,INDUSTRIA,GRANDE,44506
2012,MT,INDUSTRIA,GRANDE,29686
2012,GO,INDUSTRIA,GRANDE,92252
2012,DF,INDUSTRIA,GRANDE,18349
2011,RO,INDUSTRIA,GRANDE,5506
2011,AC,INDUSTRIA,GRANDE,0
2011,AM,INDUSTRIA,GRANDE,77458
2011,RR,INDUSTRIA,GRANDE,653
2011,PA,INDUSTRIA,GRANDE,33762
2011,AP,INDUSTRIA,GRANDE,738
2011,TO,INDUSTRIA,GRANDE,4062
2011,MA,INDUSTRIA,GRANDE,12243
2011,PI,INDUSTRIA,GRANDE,8341
2011,CE,INDUSTRIA,GRANDE,102436
2011,RN,INDUSTRIA,GRANDE,30844
2011,PB,INDUSTRIA,GRANDE,34834
2011,PE,INDUSTRIA,GRANDE,104069
2011,AL,INDUSTRIA,GRANDE,89384
2011,SE,INDUSTRIA,GRANDE,21903
2011,BA,INDUSTRIA,GRANDE,90508
2011,MG,INDUSTRIA,GRANDE,309212
2011,ES,INDUSTRIA,GRANDE,29105
2011,RJ,INDUSTRIA,GRANDE,221992
2011,SP,INDUSTRIA,GRANDE,951255
2011,PR,INDUSTRIA,GRANDE,221903
2011,SC,INDUSTRIA,GRANDE,188315
2011,RS,INDUSTRIA,GRANDE,221169
2011,MS,INDUSTRIA,GRANDE,37000
2011,MT,INDUSTRIA,GRANDE,34328
2011,GO,INDUSTRIA,GRANDE,87475
2011,DF,INDUSTRIA,GRANDE,11916
2010,RO,INDUSTRIA,GRANDE,5234
2010,AC,INDUSTRIA,GRANDE,0
2010,AM,INDUSTRIA,GRANDE,61226
2010,RR,INDUSTRIA,GRANDE,658
2010,PA,INDUSTRIA,GRANDE,37052
2010,AP,INDUSTRIA,GRANDE,1343
2010,TO,INDUSTRIA,GRANDE,3240
2010,MA,INDUSTRIA,GRANDE,11178
2010,PI,INDUSTRIA,GRANDE,8103
2010,CE,INDUSTRIA,GRANDE,102683
2010,RN,INDUSTRIA,GRANDE,34625
2010,PB,INDUSTRIA,GRANDE,33792
2010,PE,INDUSTRIA,GRANDE,102940
2010,AL,INDUSTRIA,GRANDE,88698
2010,SE,INDUSTRIA,GRANDE,20220
2010,BA,INDUSTRIA,GRANDE,88429
2010,MG,INDUSTRIA,GRANDE,290782
2010,ES,INDUSTRIA,GRANDE,28061
2010,RJ,INDUSTRIA,GRANDE,202836
2010,SP,INDUSTRIA,GRANDE,920209
2010,PR,INDUSTRIA,GRANDE,211900
2010,SC,INDUSTRIA,GRANDE,184161
2010,RS,INDUSTRIA,GRANDE,206185
2010,MS,INDUSTRIA,GRANDE,34435
2010,MT,INDUSTRIA,GRANDE,29010
2010,GO,INDUSTRIA,GRANDE,76209
2010,DF,INDUSTRIA,GRANDE,13406
2009,RO,INDUSTRIA,GRANDE,5196
2009,AC,INDUSTRIA,GRANDE,0
2009,AM,INDUSTRIA,GRANDE,55070
2009,RR,INDUSTRIA,GRANDE,625
2009,PA,INDUSTRIA,GRANDE,32563
2009,AP,INDUSTRIA,GRANDE,1356
2009,TO,INDUSTRIA,GRANDE,2818
2009,MA,INDUSTRIA,GRANDE,7904
2009,PI,INDUSTRIA,GRANDE,6697
2009,CE,INDUSTRIA,GRANDE,100969
2009,RN,INDUSTRIA,GRANDE,35377
2009,PB,INDUSTRIA,GRANDE,30274
2009,PE,INDUSTRIA,GRANDE,106326
2009,AL,INDUSTRIA,GRANDE,90341
2009,SE,INDUSTRIA,GRANDE,16615
2009,BA,INDUSTRIA,GRANDE,80930
2009,MG,INDUSTRIA,GRANDE,260208
2009,ES,INDUSTRIA,GRANDE,29853
2009,RJ,INDUSTRIA,GRANDE,178860
2009,SP,INDUSTRIA,GRANDE,826559
2009,PR,INDUSTRIA,GRANDE,199441
2009,SC,INDUSTRIA,GRANDE,168236
2009,RS,INDUSTRIA,GRANDE,180403
2009,MS,INDUSTRIA,GRANDE,32718
2009,MT,INDUSTRIA,GRANDE,27668
2009,GO,INDUSTRIA,GRANDE,67378
2009,DF,INDUSTRIA,GRANDE,13457
2008,RO,INDUSTRIA,GRANDE,5980
2008,AC,INDUSTRIA,GRANDE,0
2008,AM,INDUSTRIA,GRANDE,57393
2008,RR,INDUSTRIA,GRANDE,641
2008,PA,INDUSTRIA,GRANDE,33218
2008,AP,INDUSTRIA,GRANDE,1416
2008,TO,INDUSTRIA,GRANDE,2128
2008,MA,INDUSTRIA,GRANDE,10602
2008,PI,INDUSTRIA,GRANDE,4965
2008,CE,INDUSTRIA,GRANDE,87802
2008,RN,INDUSTRIA,GRANDE,35750
2008,PB,INDUSTRIA,GRANDE,28685
2008,PE,INDUSTRIA,GRANDE,98787
2008,AL,INDUSTRIA,GRANDE,89610
2008,SE,INDUSTRIA,GRANDE,12107
2008,BA,INDUSTRIA,GRANDE,68073
2008,MG,INDUSTRIA,GRANDE,255882
2008,ES,INDUSTRIA,GRANDE,27491
2008,RJ,INDUSTRIA,GRANDE,178855
2008,SP,INDUSTRIA,GRANDE,843542
2008,PR,INDUSTRIA,GRANDE,189943
2008,SC,INDUSTRIA,GRANDE,175588
2008,RS,INDUSTRIA,GRANDE,189717
2008,MS,INDUSTRIA,GRANDE,25172
2008,MT,INDUSTRIA,GRANDE,27341
2008,GO,INDUSTRIA,GRANDE,66268
2008,DF,INDUSTRIA,GRANDE,13048
2007,RO,INDUSTRIA,GRANDE,5782
2007,AC,INDUSTRIA,GRANDE,0
2007,AM,INDUSTRIA,GRANDE,59783
2007,RR,INDUSTRIA,GRANDE,0
2007,PA,INDUSTRIA,GRANDE,28435
2007,AP,INDUSTRIA,GRANDE,643
2007,TO,INDUSTRIA,GRANDE,1301
2007,MA,INDUSTRIA,GRANDE,9172
2007,PI,INDUSTRIA,GRANDE,6643
2007,CE,INDUSTRIA,GRANDE,90315
2007,RN,INDUSTRIA,GRANDE,34224
2007,PB,INDUSTRIA,GRANDE,30100
2007,PE,INDUSTRIA,GRANDE,90937
2007,AL,INDUSTRIA,GRANDE,89363
2007,SE,INDUSTRIA,GRANDE,10685
2007,BA,INDUSTRIA,GRANDE,66910
2007,MG,INDUSTRIA,GRANDE,248177
2007,ES,INDUSTRIA,GRANDE,24887
2007,RJ,INDUSTRIA,GRANDE,165072
2007,SP,INDUSTRIA,GRANDE,807752
2007,PR,INDUSTRIA,GRANDE,187181
2007,SC,INDUSTRIA,GRANDE,178481
2007,RS,INDUSTRIA,GRANDE,184445
2007,MS,INDUSTRIA,GRANDE,23974
2007,MT,INDUSTRIA,GRANDE,27370
2007,GO,INDUSTRIA,GRANDE,63789
2007,DF,INDUSTRIA,GRANDE,11313
2006,RO,INDUSTRIA,GRANDE,4607
2006,AC,INDUSTRIA,GRANDE,0
2006,AM,INDUSTRIA,GRANDE,53124
2006,RR,INDUSTRIA,GRANDE,0
2006,PA,INDUSTRIA,GRANDE,24867
2006,AP,INDUSTRIA,GRANDE,0
2006,TO,INDUSTRIA,GRANDE,1236
2006,MA,INDUSTRIA,GRANDE,5915
2006,PI,INDUSTRIA,GRANDE,4839
2006,CE,INDUSTRIA,GRANDE,84115
2006,RN,INDUSTRIA,GRANDE,27092
2006,PB,INDUSTRIA,GRANDE,23899
2006,PE,INDUSTRIA,GRANDE,81148
2006,AL,INDUSTRIA,GRANDE,87091
2006,SE,INDUSTRIA,GRANDE,10354
2006,BA,INDUSTRIA,GRANDE,57686
2006,MG,INDUSTRIA,GRANDE,214258
2006,ES,INDUSTRIA,GRANDE,25365
2006,RJ,INDUSTRIA,GRANDE,152316
2006,SP,INDUSTRIA,GRANDE,707430
2006,PR,INDUSTRIA,GRANDE,162478
2006,SC,INDUSTRIA,GRANDE,162504
2006,RS,INDUSTRIA,GRANDE,173176
2006,MS,INDUSTRIA,GRANDE,15475
2006,MT,INDUSTRIA,GRANDE,23480
2006,GO,INDUSTRIA,GRANDE,54859
2006,DF,INDUSTRIA,GRANDE,9600
2005,RO,INDUSTRIA,GRANDE,2611
2005,AC,INDUSTRIA,GRANDE,0
2005,AM,INDUSTRIA,GRANDE,53191
2005,RR,INDUSTRIA,GRANDE,0
2005,PA,INDUSTRIA,GRANDE,20450
2005,AP,INDUSTRIA,GRANDE,654
2005,TO,INDUSTRIA,GRANDE,1221
2005,MA,INDUSTRIA,GRANDE,3992
2005,PI,INDUSTRIA,GRANDE,5258
2005,CE,INDUSTRIA,GRANDE,76566
2005,RN,INDUSTRIA,GRANDE,23330
2005,PB,INDUSTRIA,GRANDE,22826
2005,PE,INDUSTRIA,GRANDE,76513
2005,AL,INDUSTRIA,GRANDE,82681
2005,SE,INDUSTRIA,GRANDE,8850
2005,BA,INDUSTRIA,GRANDE,52583
2005,MG,INDUSTRIA,GRANDE,193889
2005,ES,INDUSTRIA,GRANDE,23773
2005,RJ,INDUSTRIA,GRANDE,134902
2005,SP,INDUSTRIA,GRANDE,635279
2005,PR,INDUSTRIA,GRANDE,147651
2005,SC,INDUSTRIA,GRANDE,149511
2005,RS,INDUSTRIA,GRANDE,169017
2005,MS,INDUSTRIA,GRANDE,14754
2005,MT,INDUSTRIA,GRANDE,17817
2005,GO,INDUSTRIA,GRANDE,47610
2005,DF,INDUSTRIA,GRANDE,14964
2004,RO,INDUSTRIA,GRANDE,2526
2004,AC,INDUSTRIA,GRANDE,0
2004,AM,INDUSTRIA,GRANDE,41793
2004,RR,INDUSTRIA,GRANDE,0
2004,PA,INDUSTRIA,GRANDE,20050
2004,AP,INDUSTRIA,GRANDE,0
2004,TO,INDUSTRIA,GRANDE,1259
2004,MA,INDUSTRIA,GRANDE,3769
2004,PI,INDUSTRIA,GRANDE,4648
2004,CE,INDUSTRIA,GRANDE,80174
2004,RN,INDUSTRIA,GRANDE,22059
2004,PB,INDUSTRIA,GRANDE,21071
2004,PE,INDUSTRIA,GRANDE,70897
2004,AL,INDUSTRIA,GRANDE,80626
2004,SE,INDUSTRIA,GRANDE,8700
2004,BA,INDUSTRIA,GRANDE,45189
2004,MG,INDUSTRIA,GRANDE,180101
2004,ES,INDUSTRIA,GRANDE,21763
2004,RJ,INDUSTRIA,GRANDE,124598
2004,SP,INDUSTRIA,GRANDE,621570
2004,PR,INDUSTRIA,GRANDE,138486
2004,SC,INDUSTRIA,GRANDE,143855
2004,RS,INDUSTRIA,GRANDE,172466
2004,MS,INDUSTRIA,GRANDE,14502
2004,MT,INDUSTRIA,GRANDE,12711
2004,GO,INDUSTRIA,GRANDE,41581
2004,DF,INDUSTRIA,GRANDE,12714
2003,RO,INDUSTRIA,GRANDE,2266
2003,AC,INDUSTRIA,GRANDE,0
2003,AM,INDUSTRIA,GRANDE,30794
2003,RR,INDUSTRIA,GRANDE,0
2003,PA,INDUSTRIA,GRANDE,14832
2003,AP,INDUSTRIA,GRANDE,0
2003,TO,INDUSTRIA,GRANDE,1172
2003,MA,INDUSTRIA,GRANDE,5203
2003,PI,INDUSTRIA,GRANDE,5272
2003,CE,INDUSTRIA,GRANDE,74535
2003,RN,INDUSTRIA,GRANDE,19096
2003,PB,INDUSTRIA,GRANDE,17251
2003,PE,INDUSTRIA,GRANDE,57868
2003,AL,INDUSTRIA,GRANDE,67530
2003,SE,INDUSTRIA,GRANDE,7666
2003,BA,INDUSTRIA,GRANDE,37602
2003,MG,INDUSTRIA,GRANDE,136614
2003,ES,INDUSTRIA,GRANDE,19352
2003,RJ,INDUSTRIA,GRANDE,115091
2003,SP,INDUSTRIA,GRANDE,525774
2003,PR,INDUSTRIA,GRANDE,116427
2003,SC,INDUSTRIA,GRANDE,128037
2003,RS,INDUSTRIA,GRANDE,149987
2003,MS,INDUSTRIA,GRANDE,13426
2003,MT,INDUSTRIA,GRANDE,12619
2003,GO,INDUSTRIA,GRANDE,34220
2003,DF,INDUSTRIA,GRANDE,12581
2002,RO,INDUSTRIA,GRANDE,2168
2002,AC,INDUSTRIA,GRANDE,0
2002,AM,INDUSTRIA,GRANDE,25232
2002,RR,INDUSTRIA,GRANDE,0
2002,PA,INDUSTRIA,GRANDE,12514
2002,AP,INDUSTRIA,GRANDE,0
2002,TO,INDUSTRIA,GRANDE,1135
2002,MA,INDUSTRIA,GRANDE,5228
2002,PI,INDUSTRIA,GRANDE,5327
2002,CE,INDUSTRIA,GRANDE,67500
2002,RN,INDUSTRIA,GRANDE,22370
2002,PB,INDUSTRIA,GRANDE,18347
2002,PE,INDUSTRIA,GRANDE,64388
2002,AL,INDUSTRIA,GRANDE,63420
2002,SE,INDUSTRIA,GRANDE,7024
2002,BA,INDUSTRIA,GRANDE,35757
2002,MG,INDUSTRIA,GRANDE,134308
2002,ES,INDUSTRIA,GRANDE,17168
2002,RJ,INDUSTRIA,GRANDE,107180
2002,SP,INDUSTRIA,GRANDE,505442
2002,PR,INDUSTRIA,GRANDE,103954
2002,SC,INDUSTRIA,GRANDE,126827
2002,RS,INDUSTRIA,GRANDE,136452
2002,MS,INDUSTRIA,GRANDE,13063
2002,MT,INDUSTRIA,GRANDE,9775
2002,GO,INDUSTRIA,GRANDE,30307
2002,DF,INDUSTRIA,GRANDE,11620
2019,RO,CONSTRUCAO CIVIL,GRANDE,975
2019,AC,CONSTRUCAO CIVIL,GRANDE,1469
2019,AM,CONSTRUCAO CIVIL,GRANDE,3175
2019,RR,CONSTRUCAO CIVIL,GRANDE,0
2019,PA,CONSTRUCAO CIVIL,GRANDE,20425
2019,AP,CONSTRUCAO CIVIL,GRANDE,1230
2019,TO,CONSTRUCAO CIVIL,GRANDE,640
2019,MA,CONSTRUCAO CIVIL,GRANDE,7393
2019,PI,CONSTRUCAO CIVIL,GRANDE,1536
2019,CE,CONSTRUCAO CIVIL,GRANDE,8755
2019,RN,CONSTRUCAO CIVIL,GRANDE,3583
2019,PB,CONSTRUCAO CIVIL,GRANDE,2995
2019,PE,CONSTRUCAO CIVIL,GRANDE,10279
2019,AL,CONSTRUCAO CIVIL,GRANDE,1756
2019,SE,CONSTRUCAO CIVIL,GRANDE,1695
2019,BA,CONSTRUCAO CIVIL,GRANDE,28063
2019,MG,CONSTRUCAO CIVIL,GRANDE,62948
2019,ES,CONSTRUCAO CIVIL,GRANDE,5781
2019,RJ,CONSTRUCAO CIVIL,GRANDE,53258
2019,SP,CONSTRUCAO CIVIL,GRANDE,107095
2019,PR,CONSTRUCAO CIVIL,GRANDE,9897
2019,SC,CONSTRUCAO CIVIL,GRANDE,3870
2019,RS,CONSTRUCAO CIVIL,GRANDE,12132
2019,MS,CONSTRUCAO CIVIL,GRANDE,2142
2019,MT,CONSTRUCAO CIVIL,GRANDE,2372
2019,GO,CONSTRUCAO CIVIL,GRANDE,7657
2019,DF,CONSTRUCAO CIVIL,GRANDE,10802
2018,RO,CONSTRUCAO CIVIL,GRANDE,511
2018,AC,CONSTRUCAO CIVIL,GRANDE,1285
2018,AM,CONSTRUCAO CIVIL,GRANDE,2228
2018,RR,CONSTRUCAO CIVIL,GRANDE,527
2018,PA,CONSTRUCAO CIVIL,GRANDE,22535
2018,AP,CONSTRUCAO CIVIL,GRANDE,1604
2018,TO,CONSTRUCAO CIVIL,GRANDE,1703
2018,MA,CONSTRUCAO CIVIL,GRANDE,6063
2018,PI,CONSTRUCAO CIVIL,GRANDE,1444
2018,CE,CONSTRUCAO CIVIL,GRANDE,5802
2018,RN,CONSTRUCAO CIVIL,GRANDE,3060
2018,PB,CONSTRUCAO CIVIL,GRANDE,2592
2018,PE,CONSTRUCAO CIVIL,GRANDE,15620
2018,AL,CONSTRUCAO CIVIL,GRANDE,578
2018,SE,CONSTRUCAO CIVIL,GRANDE,3180
2018,BA,CONSTRUCAO CIVIL,GRANDE,30665
2018,MG,CONSTRUCAO CIVIL,GRANDE,60349
2018,ES,CONSTRUCAO CIVIL,GRANDE,6249
2018,RJ,CONSTRUCAO CIVIL,GRANDE,50947
2018,SP,CONSTRUCAO CIVIL,GRANDE,108855
2018,PR,CONSTRUCAO CIVIL,GRANDE,12180
2018,SC,CONSTRUCAO CIVIL,GRANDE,2764
2018,RS,CONSTRUCAO CIVIL,GRANDE,15224
2018,MS,CONSTRUCAO CIVIL,GRANDE,2277
2018,MT,CONSTRUCAO CIVIL,GRANDE,4103
2018,GO,CONSTRUCAO CIVIL,GRANDE,5892
2018,DF,CONSTRUCAO CIVIL,GRANDE,12492
2017,RO,CONSTRUCAO CIVIL,GRANDE,854
2017,AC,CONSTRUCAO CIVIL,GRANDE,1480
2017,AM,CONSTRUCAO CIVIL,GRANDE,3484
2017,RR,CONSTRUCAO CIVIL,GRANDE,594
2017,PA,CONSTRUCAO CIVIL,GRANDE,17197
2017,AP,CONSTRUCAO CIVIL,GRANDE,608
2017,TO,CONSTRUCAO CIVIL,GRANDE,2073
2017,MA,CONSTRUCAO CIVIL,GRANDE,8038
2017,PI,CONSTRUCAO CIVIL,GRANDE,1475
2017,CE,CONSTRUCAO CIVIL,GRANDE,5586
2017,RN,CONSTRUCAO CIVIL,GRANDE,2426
2017,PB,CONSTRUCAO CIVIL,GRANDE,2396
2017,PE,CONSTRUCAO CIVIL,GRANDE,11298
2017,AL,CONSTRUCAO CIVIL,GRANDE,536
2017,SE,CONSTRUCAO CIVIL,GRANDE,1869
2017,BA,CONSTRUCAO CIVIL,GRANDE,28873
2017,MG,CONSTRUCAO CIVIL,GRANDE,42307
2017,ES,CONSTRUCAO CIVIL,GRANDE,6282
2017,RJ,CONSTRUCAO CIVIL,GRANDE,50192
2017,SP,CONSTRUCAO CIVIL,GRANDE,94884
2017,PR,CONSTRUCAO CIVIL,GRANDE,10417
2017,SC,CONSTRUCAO CIVIL,GRANDE,4021
2017,RS,CONSTRUCAO CIVIL,GRANDE,11459
2017,MS,CONSTRUCAO CIVIL,GRANDE,3716
2017,MT,CONSTRUCAO CIVIL,GRANDE,2717
2017,GO,CONSTRUCAO CIVIL,GRANDE,5475
2017,DF,CONSTRUCAO CIVIL,GRANDE,11614
2016,RO,CONSTRUCAO CIVIL,GRANDE,1397
2016,AC,CONSTRUCAO CIVIL,GRANDE,0
2016,AM,CONSTRUCAO CIVIL,GRANDE,4362
2016,RR,CONSTRUCAO CIVIL,GRANDE,0
2016,PA,CONSTRUCAO CIVIL,GRANDE,27047
2016,AP,CONSTRUCAO CIVIL,GRANDE,1415
2016,TO,CONSTRUCAO CIVIL,GRANDE,1648
2016,MA,CONSTRUCAO CIVIL,GRANDE,8974
2016,PI,CONSTRUCAO CIVIL,GRANDE,2534
