SERRA DOS CAVALINHOS I ENERGETICA S.A.,"28 processos no TJRS, TJMG, TRT04, TJSC e TRT4, 1 processo no TJSC"
APERAM INOX SERVICOS BRASIL LTDA.,"259 processos no TRT15, TJSP, TRT04, TRT02 e TRF01, 2 processos no TJSP, 1 processo no TJSP, 1 processo no TST, 1 processo no TJSP, 1 processo no TJRJ"
LIBRA TERMINAL RIO S/A,"590 processos no TRT1, TJRJ, TRT01, TJSP e TRF2, 32 processos no TJSP, TRT01, TJRJ, TST e TRT1, 11 processos no TRF1, TRT1, JFDF, TJRJ e TJRO, 2 processos no TRT1 e TJRJ, 2 processos no TJRJ, 2 processos no JFRJ"
MARCOS FERNANDO GARMS,"2.620 processos no TRT15, TRT9, TJSP, TRT09 e TST, 86 processos no TRT9, TRT15, TJSP, TRT09 e TST, 66 processos no TJSP, TRT15, TST, TRT09 e TJMS, 9 processos no TRT15, TRT9, TST e TRT09, 8 processos no TRT15 e TST, 4 processos no TJSP"
CORBION PRODUTOS RENOVAVEIS LTDA,"36 processos no TRT15, TRF03, TRF3 e TJPR"
FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU,"1.216 processos no TJSC, TJSC  , TJSP, TJRS e TJMA, 1.163 processos no TJSC  , TJSC, TRT12, TRF4-SC   e STJ, 36 processos no TJSC, 9 processos no TRF4, TJSC  , TJSC e TRF4-SC  , 3 processos no TJSC, 3 processos no TRF4-SC   e TJSC"
ALFATEST IND E COM DE PRODUTOS ELETRONICOS S/A,2 processos no TJRJ e TJSP
COMPANHIA MELHORAMENTOS NORTE DO PARANA,"742 processos no TRT9, TJPR, TRT09, TRF3 e TJSP, 76 processos no TJPR, TJSP e TRT09, 22 processos no TJSP, TJPR e STJ, 10 processos no TJPR, 3 processos no TJPR, 1 processo no TJPR"
INFRALINK SERVICOS DE INFRAESTRUTURA EMPRESARIAL LTDA,"582 processos no TRT02, TRT15, TRT08, TRT01 e TRT17, 1 processo no TRT2, 1 processo no TRT2, 1 processo no TRT1"
CEMIG DISTRIBUICAO S.A,"80.081 processos no TJMG, TRT3, TRT03, TST e STJ, 1.274 processos no TJMG e STJ, 1.000 processos no TJMG, TRF1, TRT3, TJSP e JFMG, 607 processos no TJMG, 442 processos no TJMG, 403 processos no TJMG e STJ"
INFRAMERICA CONCESSIONARIA DO AEROPORTO DE BRASILIA S/A,"600 processos no TRT10, TJDF, TRF1, TJDFT e TJSP, 44 processos no TRF1, TJDF, TJDFT e TRF01, 6 processos no TRF1, JFGO, TRT10 e TJRS, 4 processos no TJDF e TJGO, 2 processos no TRT10, 2 processos no TJDFT"
SPE PEDRA PRETA ENERGIA S.A.,4 processos no TJRN e TRF1
SAO ROQUE ENERGETICA S.A,"396 processos no TJSC, TJSC  , TRT12, TRF1 e TRT9, 2 processos no TJSC, 1 processo no TJSC, 1 processo no TJSC"
MUCURI ENERGETICA S/A,"28 processos no TJMG, TRT3, TRT03, TRF3 e TJRJ, 2 processos no TRF1, 1 processo no TRT7"
ARVUS TECNOLOGIA LTDA.,"16 processos no TJSC  , TRF4-SC  , TJMS, TJMT e TRF04, 1 processo no TJSC"
EMICOL ELETRO ELETRONICA S.A.,"329 processos no TRT15, TJSP, TRF3, TST e STJ, 12 processos no TJSP, JFDF e STJ, 3 processos no TRT15, 1 processo no TST, 1 processo no TJSC, 1 processo no TJSP"
ECOVITAL - CENTRAL DE GERENCIAMENTO AMBIENTAL S.A,"16 processos no TRT3, TRF01, TJMG, TRF2 e TRT03, 6 processos no TRF01, TRF1 e JFBA"
DETEN QUIMICA S/A,"191 processos no TRT5, TRT05, TJSP, TJBA e TRF1, 28 processos no TRF1, JFBA, STJ, TJSP e TJBA, 1 processo no TJSP, 1 processo no TRT05, 1 processo no TRT05, 1 processo no TRT2"
EOLICA BELA VISTA GERACAO E COMERCIALIZACAO DE ENERGIA,"1 processo no TJRN, 1 processo no STJ"
VARD PROMAR S/A,"927 processos no TRT6, TRT06, TRT1, TRT01 e TJPE, 14 processos no TRT6, 3 processos no TRF1, 3 processos no TRT6, 2 processos no TRT6 e TRT06, 2 processos no TRT6 e TJRJ"
EOLICATEC SOBRADINHO S.A.,3 processos no TJBA e TRF01
CENTRAIS ELETRICAS BRASILEIRAS SA,"6.001 processos no STJ, TRF1, TRF3, TRT19 e TRT14, 3.601 processos no STJ, TRF1, TST, TRF3 e TRF01, 3.001 processos no TRF2, TJRS, TRT1, STJ e JFRJ, 2.717 processos no TRF1, TRF01, JFDF, STJ e JFRJ, 293 processos no TRF1, TRF01, JFDF, TJSP e TJRO, 233 processos no TRT1, TST, TRT6, TRT01 e TRT11"
EOLICA PEDRA DO REINO S.A.,"7 processos no TJBA, TRT5 e TRF01, 1 processo no TJBA, 1 processo no TJBA, 1 processo no TRF01, 1 processo no TRF01"
ZANINI FLORESTAL LIMITADA,"40 processos no TRT3, TRT03, TRF1, TRT5 e TRF01"
EOLICA FAISA IV - GERACAO E COMERCIALIZACAO DE ENERGIA,"3 processos no TJCE, 1 processo no TJCE"
EOLICA ICARAI GERACAO E COMERCIALIZACAO DE ENERGIA S/A,"11 processos no TJCE, TJRN e STJ"
VALLOUREC FLORESTAL LTDA,"465 processos no TRT3, TJMG, TRT03, TRF1 e STJ, 2 processos no TRF1, 2 processos no TRF1, 2 processos no TRF1, 2 processos no TRF1, 2 processos no TRF1"
IHARABRAS SA INDUSTRIAS QUIMICAS,"976 processos no TJSP, TJMT, TJMS, TRT15 e TJPR, 618 processos no TJSP, TRT15, TJMT, TJMG e TRF01, 26 processos no TJSP, TJRS e TJBA, 19 processos no TJSP, TJRS, TJMT, TJPR e TJMG, 9 processos no TJSP e STJ, 6 processos no TRT15"
BSCO NAVEGACAO S/A,"383 processos no TJRJ, TRT21, TRT1, TRT7 e TRT01, 14 processos no TJRJ, TRT21, TRT1, TST e TRT01, 3 processos no TRT1 e TRT01, 1 processo no TRT21, 1 processo no TJRJ, 1 processo no TRT21"
NORTENE PLASTICOS LTDA,"331 processos no TRT2, TJSP, TRF3, TRT02 e TJMT, 4 processos no TRT2, 2 processos no TRT2, 1 processo no TRT2"
EOLICA MAR E TERRA GERACAO E COMERCIALIZACAO DE ENERGIA,"16 processos no TJRN, STJ e TJCE"
INXU GERADORA E COMERCIALIZADORA DE ENERGIA ELETRICA S/,"52 processos no TRT23, TJMT, TRF01, TRT24 e TRF1, 5 processos no TRT23"
COSTAPACKING INDUSTRIA E COMERCIO DE PLASTICOS LTDA,"94 processos no TRT15, TRF3, TRF03, TRT2 e TJMG, 1 processo no TRT15"
ATLANTICA II PARQUE EOLICO S/A,"5 processos no TRT15, TRF1, TRF3, TRF01 e TRT02, 1 processo no JFDF"
AGC VIDROS DO BRASIL LTDA,"218 processos no TRT15, TRT03, TJSP, TRT3 e TRT02, 1 processo no TRT9, 1 processo no TRT15, 1 processo no TRT15"
BMR MEDICAL LTDA,"44 processos no TRT9, TJSP, TJRS, TJBA e TRT09, 5 processos no TRF4-PR e TJRN"
EOLICA FAISA I - GERACAO E COMERCIALIZACAO DE ENERGIA S,2 processos no TJCE
BERTOLINI SISTEMAS DE ARMAZENAGEM S/A,"107 processos no TRT17, TRF2, TRT4, TRT2 e TRF02, 5 processos no TRT4 e TRT04, 4 processos no TJRS, 1 processo no TRF02, 1 processo no TRT12"
EMBUACA GERACAO E COMERCIALIZACAO DE ENERGIA S/A,"8 processos no TJCE e STJ, 1 processo no TJCE, 1 processo no TJPE, 1 processo no TJCE"
NOVAMED FABRICACAO DE PRODUTOS FARMACEUTICOS LTDA.,"150 processos no TRT11, TRT02, TJSP, TRF01 e TRT15"
ROSSINI MURTA INDUSTRIA METALURGICA LTDA,"90 processos no TRT2, TJSP, TRF3, TRT02 e TRF03, 2 processos no TJSP, 1 processo no TRT2, 1 processo no TRT2"
RADIX ENGENHARIA E DESENVOLVIMENTO DE SOFTWARE S/A,"18 processos no TRT01, TRF02, JFRJ, TRT03 e TRF01, 3 processos no TJRJ, 1 processo no TRF02"
DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.,"620 processos no TRT7, TRT5, TRT05, TRT04 e TJSP, 13 processos no TRF1, JFBA, STJ, TRT4 e TJSP, 2 processos no STJ, 2 processos no TRT7 e TJCE, 1 processo no TJRJ, 1 processo no TJRS"
MORRO DA MESA CONCESSIONARIA S/A.,"161 processos no TJMT, TRT23, STJ, TJMG e STF, 34 processos no TJMT, TRT23, TJPR e TJSC, 2 processos no TRT23"
PHB INDUSTRIAL S/A,4 processos no TJSP
S A USINA CORURIPE ACUCAR E ALCOOL,"2.044 processos no TRT19, TRT03, TRT3, TJAL e TRT15, 77 processos no TJAL, TRT19, TRT3, TRT03 e JFAL, 18 processos no TRT3, TRT03 e TST, 4 processos no TJMG, TRT19 e TRT03, 3 processos no TJAL e TJBA, 1 processo no MPTMG"
EOLICA FAISA III - GERACAO E COMERCIALIZACAO DE ENERGIA,"3 processos no TJCE, 2 processos no TJCE, 1 processo no TJCE"
MULTI-CAR RIO TERMINAL DE VEICULOS S.A.,"55 processos no TRT01, TRF2, TRT1, TJRJ e TRF02, 2 processos no TRF2-RJ e TRF2, 2 processos no TRF1"
VILLARES METALS SA,"808 processos no TRT15, TJSP, TRF3, JFSP e TJSC, 782 processos no TRT15, TJSP, TRF03, TRT02 e JFSP, 6 processos no TRT15, 4 processos no TRT15, 3 processos no TRT15 e TST, 3 processos no TRF03"
GLENCORE SERVICOS S.A.,"25 processos no TRT16, TRF1, TJMA, TJTO e TRF03, 1 processo no TJMA"
WILSON SONS TERMINAIS E LOGISTICA LTDA,2 processos no TRT04
BERTOLINI MOVEIS DE ACO S/A,"73 processos no TRT17, TRT6, TRT4, TJPR e TJPE, 1 processo no TJES, 1 processo no TRT17, 1 processo no TJPR, 1 processo no JFES"
RAIZEN ENERGIA S.A,"16.697 processos no TRT15, TJSP, TST, STJ e JFSP, 284 processos no TJSP, JFDF, STJ, TRF01 e TRT15, 99 processos no TRT15, TJSP, STJ, TRF3 e JFSP, 98 processos no TJSP e STJ, 73 processos no TJSP, TRT15, TRT06, TRT16 e STJ, 65 processos no TJSP e STJ"
BIOMM S/A,"38 processos no TRT3, TRT03, TRF2-RJ, TJMG e TRF2, 2 processos no TRF1"
EOLICA FAISA II - GERACAO E COMERCIALIZACAO DE ENERGIA,"2 processos no TJCE, 2 processos no TJCE"
LINHA DE TRANSMISSAO CORUMBA SA,"4 processos no TRF1 e TRT24, 1 processo no TJMS, 1 processo no TRT24"
INST DE TERRAS E CARTOGRAFIA DO EST DO RJ,5 processos no TRT1 e TST
RHODIA POLIAMIDA E ESPECIALIDADES SA,"563 processos no TRT15, TRT2, TRT02, TST e TRT09, 91 processos no TRT15, TRT02, TJSP, TST e TRT2, 2 processos no TRT2, 2 processos no TRT2, 2 processos no TRT2, 1 processo no TRT02"
FUNDACAO PARQUE TECNOLOGICO ITAIPU - BRASIL,"128 processos no TRT9, TRT09, TJPR, TJSP e TST, 3 processos no TRF4-PR, 1 processo no TRT9, 1 processo no TRT9, 1 processo no TJSP, 1 processo no TRT9"
MUNICIPIO DE OSASCO,"16.128 processos no TJSP, TRT2, STJ, TRT02 e TRF3, 430 processos no TJSP, STJ, TRT2, TJSPCR e TRF3, 253 processos no TJSP, STJ e TRT2, 141 processos no TJSP, STJ, TJSPCR e STF, 114 processos no TJSP, STJ, TRF3 e STF, 68 processos no TJSP e TRT06"
NCER EOLICA CORREDOR DO SENANDES IV S/A,1 processo no TRF04
AGUAS DE ANDRADINA S.A.,"217 processos no TJSP, TRT24, TRT15, TJSPCR e TRF03, 21 processos no TJSP, 19 processos no TJSP, 1 processo no TJSP, 1 processo no TJSP, 1 processo no TRT2"
NCER EOLICA CORREDOR DO SENANDES III S.A.,2 processos no TRF04
BRANDILI TEXTIL LTDA,"343 processos no TRT12, TJSC  , TJSC, TJSP e TRF4-SC  , 4 processos no TRF04 e TRF4-SC  , 2 processos no TJSP"
PETROBRAS NETHERLANDS B V,"1 processo no TJRJ, 1 processo no TRT1, 1 processo no TJRJ"
CAMPO DOS VENTOS II ENERGIAS RENOVAVEIS S.A.,2 processos no TJRN
USINA DE ACUCAR E ALCOOL GOIOERE LTDA,"669 processos no TRT9, TRT09, TJPR, STJ e TRF4-PR, 4 processos no TRT9, TRT09 e TJPR, 2 processos no TRT9, 1 processo no TRT09, 1 processo no TRT9, 1 processo no TRT9"
EOLICA GERIBATU VI S.A.,"20 processos no TRT4, TJSP, TRF1, TJSC e TST, 7 processos no TRF1"
EOLICA GERIBATU VII S.A.,"19 processos no TRT4, TJSP, TRF1, TJSC e TRF4-SC  , 7 processos no TRF1"
AGROTERENAS S.A. CANA,"906 processos no TRT15, TRT24, TST, TJSP e STF, 5 processos no TJSP e TJSPCR, 4 processos no TRT15, 3 processos no TRT15 e TJSP, 2 processos no TJSP, 2 processos no TJSP"
DELGA INDUSTRIA E COMERCIO S/A,"1.120 processos no TRT2, TRT4, TRT02, TRT04 e TJSP, 28 processos no TRT2 e TRT02, 2 processos no TRT04, 1 processo no STF, 1 processo no TRT2, 1 processo no TRT2"
EOLICA GERIBATU X S.A.,"23 processos no TRT4, TJRS, TJSP, TRF1 e TJSC, 7 processos no TRF1"
COMPANHIA PARANAENSE DE GAS COMPAGAS,"220 processos no TRT09, TJPR, STJ, TJSP e TRT9, 4 processos no TJSP, TJPR e TRT12, 3 processos no TJPR, 2 processos no TJPR, 1 processo no TJPR, 1 processo no TJPR"
EOLICA GERIBATU V S.A.,"19 processos no TRT4, TRF1, TJSP, TJSC e TRT04, 7 processos no TRF1"
ESTADO DO RIO GRANDE DO SUL,"1.870.578 processos no TJRS, STJ, TRT4, TRT04 e TRF4, 111.516 processos no TJRS, STJ, STF, TJSC e TRT04, 87.325 processos no TJRS, STJ, TRT4, STF e TJSC, 54.572 processos no TJRS, TJSP, TJRJ, TJSC e TRT4, 39.833 processos no STJ, TJRS, TJSP, STF e TJMS, 32.636 processos no STJ, TJRS, TJSC, STF e TJMS"
EOLICA GERIBATU III S.A.,"19 processos no TRT4, TJSC, TJSP, TRF1 e TRF4-SC  , 7 processos no TRF1"
COOPERATIVA DE TRABALHO AMIGAS E AMIGOS SOLIDARIOS,"7 processos no TRT04, TRT4 e TRF4"
COMPANHIA DE GAS DE MINAS GERAIS GASMIG,"429 processos no TJMG, TRT3, TRT03, TST e TRF1, 150 processos no TJMG, TRT3, TJRJ, STJ e TRT03, 4 processos no TJMG, 2 processos no TJMG, 1 processo no TRF1, 1 processo no TJMG"
AK OPERACOES DO BRASIL LTDA,"55 processos no TRT1, TRT01, TRF2, TRT9 e TRT02, 1 processo no TJSP"
ENTIDADE AMBIENTALISTA ONDA VERDE,7 processos no TRT1 e TJRJ
NCER EOLICA CORREDOR DO SENANDES 2 S/A,4 processos no TRF04 e TRF3
NCER EOLICA VENTO ARAGANO I S/A,"6 processos no TRT04, TRT12 e TRT14"
LIBRA TERMINAIS S.A.,"1.121 processos no TRT2, TJSP, TRT02, TRF3 e TRT1, 590 processos no TRT1, TJRJ, TRT01, TJSP e TRF2, 450 processos no TRT2, TRT02, TJSP, STJ e TST, 408 processos no TRT2, TJSP, TRF3, STJ e TRT02, 402 processos no TRT2, TJSP, TRT02, TRF3 e STJ, 195 processos no TRT2, TJSP, TRT02, TRF3 e TJMS"
PARNAIBA II GERACAO DE ENERGIA S/A,"18 processos no TRF1, TRT16, TRF01, TRT1 e TJMA, 4 processos no TRT16, TJRJ e STF, 1 processo no TRF01"
TAURUS ARMAS S.A.,"589 processos no TRT04, TRT4, TJPR, TST e TJSP, 21 processos no TJPB, 4 processos no TJPB, 2 processos no TJSP, 1 processo no TJSP"
NARDINI AGROINDUSTRIAL LTDA,"1.838 processos no TRT15, TJSP, TRT5, TRF3 e TRT24, 3 processos no TRT15, 2 processos no TRT15, 1 processo no TJSP, 1 processo no TRT15, 1 processo no TRT15"
EOLICA GERIBATU I S.A.,"22 processos no TRT4, TRF1, TJSP, TRT04 e TJSC, 7 processos no TRF1"
TERMINAL CORREDOR NORTE S.A.,"30 processos no TRF3, TJMA, TRF1, TRT05 e TJSP, 4 processos no TJMA e TRF1, 1 processo no TJMA, 1 processo no TRF03"
ITATIAIA MOVEIS S A,"1.020 processos no TJRJ, TJMG, TJPE, TJES e TJBA, 7 processos no TJRJ, TJAL e TJPE, 6 processos no TJRJ e TJMA, 2 processos no TJRJ, 2 processos no TRT17, 2 processos no TJRJ"
LIBRA TERMINAL VALONGO S/A,"195 processos no TRT2, TJSP, TRT02, TRF3 e TJMS, 31 processos no TJSP, TRT02, TRT2, TJSC   e STJ, 2 processos no TRT2 e TST, 2 processos no TRF3, 2 processos no TJSP, 2 processos no TRT2"
USINA DE ENERGIA EOLICA CARCARA II SPE S.A.,"32 processos no TRT07, TRF1, TRT21, TJRN e TJPB, 1 processo no TRF1"
NOVARTIS BIOCIENCIAS S/A,"974 processos no TJSP, TRT1, TRF3, TRT2 e TJRJ, 826 processos no TRT2, TRT02, TRF3, TRT04 e TRT15, 117 processos no TJSP, TJRJ, TRT2, TJMG e TJBA, 23 processos no TRT2, TRT1, TRT01, TRT02 e TST, 10 processos no TJSP, TJGO, TJRS e STJ, 6 processos no TJSP, TJRJ e STJ"
OER CACU ENERGIA S.A.,"7 processos no TRF1, TRF01, TRF2 e TRF2-RJ, 2 processos no TRF01 e TRF1"
LOGISPOT ARMAZENS GERAIS S/A,"149 processos no TRT15, TJSP, TRF3, STJ e TRF1, 1 processo no TRT15, 1 processo no TRT15, 1 processo no TRT15"
ENEL CIEN S.A,"31 processos no TJRJ, TRT4, TRF2-RJ, TRF2 e TRT04, 1 processo no TJRJ, 1 processo no TJRS"
DESA MORRO DOS VENTOS II S.A.,"7 processos no TJRN, TRF1, TRF3 e TRF01, 1 processo no TJRN e TRF01"
PASA PARANA OPERACOES PORTUARIAS S/A,"135 processos no TRT9, TRT09, TJPR, TST e TRF4-PR, 2 processos no TJPR e TRF01"
PORTO DO PARNAIBA ENERGIA S.A.,"45 processos no TJPI, TJSP, STJ e TRF3, 37 processos no TJPI, 1 processo no TJPI"
MATRINCHA TRANSMISSORA DE ENERGIA (TP NORTE) S.A.,"144 processos no TJMT, TRT22, TRT23, TRT16 e TJRJ, 6 processos no TRF1 e TRF01, 1 processo no TRF01"
LG ELECTRONICS DO BRASIL LTDA,"10.699 processos no TJRJ, TRT15, TRT11, TJSP e TJBA, 12 processos no TRT15, 8 processos no TJRJ, TJSP e TJPI, 7 processos no TRT15, TJPB e TST, 5 processos no TRT15, 5 processos no TJSP"
PORTO SALGADO ENERGIA S.A.,"48 processos no TJPI, TJSP, TRF1, TRF03 e STJ, 37 processos no TJPI, 1 processo no TRF1 e JFPI, 1 processo no TJPI"
LEARDINI PESCADOS LTDA,"243 processos no TJSC, TRT12, TJSP, TJRS e TRF4, 92 processos no TJSC, TRT2, TJBA, TJSC   e TJCE, 57 processos no TRF4-SC  , JFSC, STJ, TRF4 e TRF04, 47 processos no TJSC, 45 processos no TJSC, TJSP, STJ, TRT4 e TJCE, 4 processos no TRF4-SC   e JFSC"
EOLICA GERIBATU VIII S.A.,"21 processos no TRT4, TJSP, TJSC, TRF1 e TJRS, 7 processos no TRF1"
EOLICA GERIBATU IX S.A.,"19 processos no TRT4, TJSP, TRF1, TJSC e TRF4-SC  , 6 processos no TRF1"
SWEDA INFORMATICA LTDA,"75 processos no TJSP, TRF3, TRT2, TRT02 e TJDFT"
COOPERATIVA DE PRODUTORES ECOLOGISTAS DE GARIBALDI LTDA,2 processos no TRT04 e TRT4
SITESHARING BRTW S.A.,"32 processos no PMSP, TJSP, TJRJ, TJMG e TJES, 2 processos no TJMG, 1 processo no TJSP, 1 processo no TJCE"
HPB SISTEMAS DE ENERGIA LTDA,"321 processos no TRT15, TRT19, TRT24, TRT03 e TRT3, 97 processos no TRT15, TRT19, TJSP, TJMS e TRT09, 2 processos no TJSP, 1 processo no TRT15, 1 processo no TRT03"
OER NOVA ALVORADA ENERGIA S.A.,"8 processos no TRF1, TRF01, TRF2 e TRF2-RJ, 3 processos no TRF1 e TRF01"
TRANSMISSORA SUL BRASILEIRA DE ENERGIA S.A.,"396 processos no TRF4-SC  , TJRS, TJSC, TJSC   e TRF4, 25 processos no TJRS e TJSC, 10 processos no TJRS, TRT12 e TJSC  , 10 processos no TJSP, TJRS, TRT12 e TJRJ, 9 processos no TJRS, 8 processos no TJRS"
EOLICA GERIBATU II S.A.,"19 processos no TRT4, TJSC, TJSP, TRF1 e TRF4-SC  , 6 processos no TRF1"
ENFIL SA CONTROLE AMBIENTAL EM RECUPERACAO JUDICIAL,"12 processos no TJSP, TRT01, TRT09, STJ e TJDFT, 2 processos no TRT07, TJSP e JFSP"
CENTRAL EOLICA SANTO ANTONIO DE PADUA S.A.,"5 processos no TJCE e TRF1, 1 processo no TRF1"
HPE AUTOMOTORES DO BRASIL LTDA,"1.496 processos no TRT18, TJSP, TJBA, TRT3 e TJRJ, 22 processos no TJSP e STJ, 20 processos no TJSP, TJBA, TJRS, TJRJ e TJDFT, 11 processos no TJSP, TJRJ e TJSPCR, 5 processos no TJAM, TJES, TJBA e TJRJ, 5 processos no TRT18"
AMAGGI LOUIS DREYFUS ZEN-NOH TERMINAIS PORTUARIOS S.A.,"5 processos no TJES, TJRS, TJSC, TJSC   e TRF03, 1 processo no TRF01"
WEG LINHARES EQUIPAMENTOS ELETRICOS S/A,"276 processos no TRT17, TJSC, TRF2, TJSP e JFDF, 7 processos no TRT17, 6 processos no JFDF, TRF01 e TRF1, 2 processos no TRT17, 1 processo no TRT17, 1 processo no TRT17"
MARELLI COFAP DO BRASIL LTDA.,"858 processos no TRT2, TRT02, TRT03, TST e TJSP, 8 processos no TRT2 e TRT02, 2 processos no TRT2, 1 processo no TJRJ, 1 processo no TRT02"
CAIUA TRANSMISSORA DE ENERGIA S.A.,"21 processos no TRT9, TRF1, TJPR e TRT09, 6 processos no TJPR, TRF1 e TJSP, 1 processo no TJPR, 1 processo no TRT9"
LABORATORIO CATARINENSE LTDA,"68 processos no TRT12, TRF4-SC  , STJ, TRF04 e TJSP, 2 processos no TJSC, 1 processo no TRF4-SC  , 1 processo no STF, 1 processo no TRF04, 1 processo no TRT12"
INTEGRACAO MARANHENSE TRANSMISSORA DE ENERGIA S.A.,"24 processos no TJMA, STJ, TRT21, TJPA e JFDF, 1 processo no TJPB, 1 processo no , 1 processo no JFDF"
TOLEDO DO BRASIL INDUSTRIA DE BALANCAS LTDA,"478 processos no TRT02, TJSP, TRT15, TRT05 e TRT04, 3 processos no TRT2, TJAL e TRT03, 2 processos no TRT2 e TJSP, 1 processo no TRT02, 1 processo no TRT2, 1 processo no TJMG"
EOLICA GERIBATU IV S.A.,"19 processos no TRT4, TRF1, TJSC, TJSP e TRT04, 7 processos no TRF1"
SMART MODULAR TECHNOLOGIES INDUSTRIA DE COMPONENTES ELE,"44 processos no TRT15, TJSP, TRT02 e TRF3, 10 processos no TRT15, TRF03 e TRT02, 3 processos no TRT2"
HT MICRON SEMICONDUTORES S.A.,"45 processos no TRT4, TRT04, TJSP, TJRS e TRF4, 1 processo no TRT04"
USINA DE ENERGIA EOLICA CARCARA I SPE S.A.,"2 processos no TRF1 e TJRN, 1 processo no TRF1"
PORTO DAS BARCAS ENERGIA S.A.,"45 processos no TJPI, TJSP, TRF3 e STJ, 37 processos no TJPI, 3 processos no TRF1, 1 processo no TJPI"
CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS,"137 processos no TRT15, TJSP, TST, TRT02 e TRT4, 19 processos no TJSP e TRT15, 1 processo no TJSP, 1 processo no TJSP"
PAMPLONA ALIMENTOS S/A,"551 processos no TRT12, TJSC, TRT4, TJSC   e TRT04, 5 processos no TRF4-SC  , TRF4 e JFSC, 1 processo no TJSC, 1 processo no TJSC, 1 processo no TRT2, 1 processo no TJBA"
SBA TORRES II BRASIL S.A.,"18 processos no TRT03, TJSC  , TJSC, TJSP e JFSP, 1 processo no TJSP"
TECNEIRA ACARAU GERACAO E COM. DE ENERGIA ELETRICA S/A,"17 processos no TJCE, TRF3, TJPE, TJDFT e TRT01"
VENTOS DE SANTA JOANA XV ENERGIAS RENOVAVEIS S.A.,"33 processos no TJPI, TRT22, TJSP, TRT6 e TJPE, 29 processos no TJPI e TJSP, 2 processos no TRF1"
MONSANTO DO BRASIL LTDA,"5.253 processos no TJSP, TRT15, TJRS, TJMT e TRT3, 17 processos no TJRS e TJGO, 14 processos no TRT18, 5 processos no STJ e TJPR, 3 processos no TJSP, 2 processos no TJTO"
ETSE - EMPRESA DE TRANSMISSAO SERRANA S.A.,"48 processos no TRT12, TJSP, TJSC, TJSC   e JFSP, 4 processos no TJSC e TRT12, 2 processos no TRT12, 1 processo no TJSC"
CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,"344 processos no TRT15, TJSP, STJ, TRT03 e TRF3, 2 processos no TJPR, 2 processos no TJSP, 1 processo no TJSP"
PCH SENHORA DO PORTO S.A.,"14 processos no TJMG, TJSP, TRT3, TJRJ e STJ"
METASA OLEO E GAS LTDA,"46 processos no TRT4, TRT04 e TST"
RAIZEN PARAGUACU S/A,"124 processos no TJSP, TRT15, TRF3, TST e STJ, 17 processos no TJSP, STJ, TRF1, JFDF e TJSC, 1 processo no TJMS, 1 processo no TRF3, 1 processo no TRF3, 1 processo no TRT9"
CENTRAL EOLICA SAO JORGE S.A.,"4 processos no TJCE e TRF1, 1 processo no TRF1"
ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,"6.562 processos no TJAC, TRT14, STJ, TJRO e TST, 5 processos no TJAC, 2 processos no TJAC, 1 processo no TRT01, 1 processo no TJAC, 1 processo no TJAC"
OER MIRANTE ENERGIA S.A.,"6 processos no TRF1, TRF01, TRF2, TRF3 e TRF2-RJ, 3 processos no TRF1 e TRF01"
ECO101 CONCESSIONARIA DE RODOVIAS S/A,"1.095 processos no TJES, TRF2-ES, TRT17, TRF2 e JFES, 156 processos no TJES, TJBA e TJRJ, 78 processos no TJES, TRF1 e TJRJ, 10 processos no JFES, TRF02 e STJ, 7 processos no TJES, 3 processos no TJES"
GERADORA EOLICA BONS VENTOS DA SERRA I S.A.,"7 processos no TJCE, TRF1 e TJSP, 3 processos no TRF1 e TJSP"
VENTOS DE SANTA JOANA XI ENERGIAS RENOVAVEIS S.A.,"3 processos no TJPI e TJRJ, 1 processo no TRF1"
COSTA OESTE TRANSMISSORA DE ENERGIA S.A.,"13 processos no TJPR, TRT9 e STJ, 1 processo no TJPR"
CIA DE FERRO LIGAS DA BAHIA FERBASA,"647 processos no TRT5, TRT05, TJBA, TRF1 e TJSP, 22 processos no TJBA, TRT5 e TRT05, 14 processos no TRT5 e TRT05, 4 processos no TRF1 e TRF01, 2 processos no TRT05, 2 processos no TRT5 e TJBA"
BIANCOGRES CERAMICA S/A,"257 processos no TRT17, TJES, TJMG, TJRJ e TJBA, 14 processos no TJSP, TJES e TJCE, 6 processos no TJES, TJRJ e TRT17, 4 processos no TRT17, 2 processos no TJSP, 2 processos no JFES e TRF02"
PCH DORES DE GUANHAES S.A.,"18 processos no TJMG, TJSP, TRT3, TJRJ e TRT03, 1 processo no TJRJ"
VENTOS DE SANTA JOANA IX ENERGIAS RENOVAVEIS S.A.,"4 processos no TJPI, 1 processo no TRF1"
FERDIMAT IND E COMERCIO DE MAQUINAS OPERATRIZES LTDA,"36 processos no TRT15, TJSP, TRF3, TRF03 e STJ"
VENTOS DE SANTA JOANA XIII ENERGIAS RENOVAVEIS S.A.,"4 processos no TJPI, 1 processo no TRF1"
PCH JACARE S.A.,"20 processos no TJMG, TJSP, TRT3, TJRJ e STJ"
